Client_id,Client_name,Client_Gender,                 age,address,city,province,postalCode,country,Marital_Status,Family_Members,Child_Count,Occupation,Eligible_id,Partner_id
8662,Andy & Friends,Male,53,1010 Lamar St,Sweetwater,TX,79556,US,M,3,1,Managers,94364,50078
77313,Nicholas,Male,39,1 N Mission St,Sapulpa,OK,74066,US,M,2,0,Core,89228,8086
24091,Seth,Male,35,238 Main St,New Paltz,NY,12561,US,M,2,0,,3870,58973
129799,Lee,Male,28,230 N Bedford Rd,Mount Kisco,NY,10549,US,M,2,0,Laborers,101004,74488
8907,Lee,Female,29,164 S Main St,New City,NY,10956,US,M,3,1,Drivers,85670,32048
60755,Mitty,Male,51,1727 Merrick Rd,Merrick,NY,11566,US,M,3,1,Managers,87133,105779
7475,Emily,Male,46,1727 Merrick Rd,Merrick,NY,11566,US,M,2,0,High skill tech,56589,125926
13904,Raul,,50,2 E Park Ave,Long Beach,NY,11561,US,M,2,0,High skill tech,35947,129053
24207,Emily,Male,56,4035 State Route 31,Liverpool,NY,13090,US,M,2,0,Core,129719,105210
127387,Vanessa,Male,28,47 Sullivan Ave,Liberty,NY,12754,US,M,3,1,Secretaries,120729,45362
32102,Erik,Male,51,334 N Broadway,Jericho,NY,11753,US,D,1,0,Sales,50502,109911
60923,Hadar,Male,54,1010 Ellis Hollow Rd,Ithaca,NY,14850,US,M,2,0,,92920,17058
74301,Nami,Male,47,4815 E Carefree Hwy,Cave Creek,AZ,85331,US,S,1,0,,10888,2264
123959,Alex,Male,49,6878 E Sunrise Dr,Tucson,AZ,85750,US,S,2,1,Core,120144,24793
17522,Amy,Male,46,5757 W Glendale Ave,Glendale,AZ,85301,US,,1,0,,123815,26502
12026,Wendy,Male,41,4250 W Anthem Way,Phoenix,AZ,85086,US,M,2,0,High skill tech,7833,126734
119692,Richard,Male,45,400 S Avenue A,San Manuel,AZ,85631,US,W,1,0,,1332,25179
14064,Savannah,Male,31,2501 S Market St,Gilbert,AZ,85295,US,M,2,0,Managers,118549,91993
45126,Deidra,Female,53,2501 S Market St,Gilbert,AZ,85295,US,M,3,1,Managers,88358,5926
36410,Joe,Male,60,20283 N Lake Pleasant Rd,Peoria,AZ,85382,US,M,3,1,Cooking,1597,9412
77677,Karen,Male,55,18425 N 51st Ave,Glendale,AZ,85308,US,M,3,1,Sales,15390,79470
93080,Magi,Male,54,208 E Highway 246,Buellton,CA,93427,US,M,2,0,Cleaning,42413,79386
29286,John,Male,46,2005 E Palmdale Blvd,Palmdale,CA,93550,US,D,3,2,Core,89403,125887
28414,Randy,Male,41,3705 Germantown Ave,Philadelphia,PA,19140,US,M,2,0,Laborers,15128,82569
21840,Michael,Male,34,2 N Jackson Ave,San Jose,CA,95116,US,M,2,0,,42246,118895
42486,Michael,Female,51,19305 Victory Blvd,Reseda,CA,91335,US,S,2,1,Accountants,25955,42864
49355,Erin,,31,19360 Van Buren Blvd,Riverside,CA,92508,US,M,2,0,Core,103999,29687
46728,Heather,Male,55,2901 Abbottsford Ave,Philadelphia,PA,19129,US,M,2,0,High skill tech,25723,118134
34516,Marc,Male,44,18756 Sherman Way,Reseda,CA,91335,US,M,3,1,Sales,81457,42298
7236,Mike,,25,2318 N Front St,Philadelphia,PA,19133,US,D,1,0,High skill tech,37068,66521
85813,Olya,Male,36,221 W Hunting Park Ave,Philadelphia,PA,19140,US,M,2,0,Managers,99074,105969
76379,Fabiano,Female,33,2327 Cottman Ave,Philadelphia,PA,19149,US,S,1,0,Laborers,19695,121861
35230,Christian,Male,46,1800 Eureka Way,Redding,CA,96001,US,S,1,0,High skill tech,90172,117697
127167,Olivia,Male,43,1501 N 52nd St,Philadelphia,PA,19131,US,M,2,0,Realty agents,35896,108849
56679,Amith,Female,46,165 E Duarte Rd,Arcadia,CA,91006,US,,2,0,High skill tech,122400,103024
54901,Brooke,Female,53,16105 Valley View Ave,Santa Fe Springs,CA,90670,US,M,2,0,,78599,19220
30642,Bojana,Male,52,1625 Santa Anita Ave,South El Monte,CA,91733,US,W,1,0,,37345,42903
49038,London,Male,57,1625 Santa Anita Ave,South El Monte,CA,91733,US,M,,0,Cooking,86427,61967
65666,Kristin,Female,31,1611 N Blackstone Ave,Fresno,CA,93703,US,M,3,1,Drivers,92722,12826
77986,Lise,Male,54,1600 Oakdale Rd,Modesto,CA,95355,US,S,2,1,Sales,80893,71961
69194,London,Male,37,15360 Whittier Blvd,Whittier,CA,90603,US,S,1,0,Managers,99882,86054
104096,Dayna,Male,41,15226 Rosecrans Ave,La Mirada,CA,90638,US,M,6,4,Cleaning,102511,16183
24109,Smyles And Diara,Male,44,1505 E Highland Ave,San Bernardino,CA,92404,US,M,2,0,,100388,34309
117444,Jiajia,Male,26,1501 Newport Blvd,Costa Mesa,CA,92627,US,M,3,1,Security,24858,107269
103292,Alessio,Male,40,1520 E Katella Ave,Orange,CA,92867,US,S,1,0,Medicine,62737,12817
62028,Stacey & Anthony,Male,32,9153 Two Notch Rd,Columbia,SC,29223,US,M,2,0,,77757,57606
117607,Arza,Female,44,1449 E F St,Oakdale,CA,95361,US,D,1,0,,86893,57768
115217,Aviva,Male,44,720 Silver Bluff Rd,Aiken,SC,29803,US,M,2,0,,25142,97108
78888,Maya,Male,35,700 Garlington Rd,Greenville,SC,29615,US,M,2,0,Core,4961,70910
60946,Tim & MaryAnn,Male,49,1105 E 1st St,Port Angeles,WA,98362,US,M,2,0,Cooking,12264,120855
74656,Irina,Female,44,826 S Westnedge Ave,Kalamazoo,MI,49008,US,M,2,0,Laborers,12137,39087
106036,Michelle,Male,40,13000 Oak Knoll Dr,Poway,CA,92064,US,W,1,0,,113298,114577
80877,Tim,Male,39,726 SW Mt Si Blvd,North Bend,WA,98045,US,M,2,0,Laborers,85666,117040
55426,Marialuisa,Female,51,4114 NE 4th St,Renton,WA,98059,US,M,2,0,Laborers,94180,4950
66392,Kim,Female,59,1115 E Main,Puyallup,WA,98372,US,M,2,0,Drivers,49486,115131
31173,Carlos,Male,42,12822 Mukilteo Speedway,Lynnwood,WA,98087,US,M,3,1,Laborers,73127,52815
117447,Giovanna,Male,47,12822 Mukilteo Speedway,Lynnwood,WA,98087,US,M,2,0,Medicine,44830,35690
62437,Daniel,Female,57,837 Ocean Beach Hwy,Longview,WA,98632,US,,2,0,Laborers,85313,55591
75660,Tana,Female,42,1421 N Liberty Lake Rd,Liberty Lake,WA,99019,US,D,1,0,,77638,11877
100582,Masud,Male,40,865 Watson St N,Enumclaw,WA,98022,US,D,1,0,,107853,6547
13287,Max,,44,1302 W Meeker St,Kent,WA,98032,US,M,4,2,,68355,65178
10685,Julia,Male,38,3805 Rucker Ave,Everett,WA,98201,US,S,1,0,Cleaning,52038,71364
63255,Esef,Female,51,5 14th St NE,Auburn,WA,98002,US,M,3,1,Laborers,48981,61976
114748,Brandy,Female,48,960 S University Ave,Provo,UT,84601,US,M,2,0,,53350,49391
90641,Dominik,Female,48,960 S University Ave,Provo,UT,84601,US,M,2,0,Laborers,34657,64325
65806,James,Male,42,1290 E Ireland Rd,South Bend,IN,46614,US,M,3,1,Accountants,48258,3557
123657,Marilyn,Female,48,3041 N Lincoln Ave,Chicago,IL,60657,US,S,1,0,Drivers,89780,102327
105042,Tana,Female,49,1250 S Michigan Ave,Chicago,IL,60605,US,M,2,0,,58834,114077
13900,Chris And Zach,Female,44,2206 N Clybourn Ave,Chicago,IL,60614,US,M,4,,Managers,120526,49060
7618,Shamara,Male,44,1519 E 55th St,Chicago,IL,60615,US,M,2,0,Sales,20338,41459
27420,Kerry,Male,32,850 Roosevelt Rd,Glen Ellyn,IL,60137,US,M,3,1,Managers,54028,92650
996,Joanne,Male,43,2321 Ogden Ave,Downers Grove,IL,60515,US,M,2,0,Laborers,74688,93709
101160,Rocco,Male,44,1108 Houbolt Rd,Joliet,IL,60431,US,S,1,0,,21971,59
47483,Badrul,Female,53,718 E Boughton Rd,Bolingbrook,IL,60440,US,M,2,0,,21690,35557
62757,Alessandro,Male,43,7925 S Harlem Ave,Burbank,IL,60459,US,D,2,1,Sales,49421,54640
70036,Tyler,Male,31,1170 Dekalb Ave,Sycamore,IL,60178,US,M,3,1,,42784,105578
115693,Lola,Male,48,350 Washington St,Brighton,MA,2135,US,M,2,0,,19737,30260
80458,Alexandra,Male,46,5 3rd St,Cambridge,MA,2141,US,M,2,0,Sales,80824,83396
91302,Jennifer,Female,41,1001 Cambridge St,Cambridge,MA,2141,US,S,1,0,Managers,28356,11531
3638,Nicole,Female,26,11600 N Rodney Parham Rd,Little Rock,AR,72212,US,M,2,0,,44755,34020
19415,Vida,Male,26,435 S Elm St,Centralia,IL,62801,US,M,4,2,,113552,113958
55903,Travis,Male,52,734 Salem Rd,Mount Vernon,IL,62864,US,M,3,1,,67533,71326
99068,Carrie,Female,47,112 W Mitchell Hammock Rd,Oviedo,FL,32765,US,S,1,0,Accountants,102708,7689
81224,Jill,Female,47,22340 Ecorse Rd,Taylor,MI,48180,US,M,3,1,,118276,18221
115684,Verna,Male,27,1129 N Morton St,Franklin,IN,46131,US,M,3,1,Core,45402,54083
1429,Vida,Male,31,1414 W Thompson Rd,Indianapolis,IN,46217,US,S,1,0,Sales,103124,55289
23577,Zoesarah (And) Anu,,60,3210 E Washington St,Indianapolis,IN,46201,US,S,1,0,Waiters/barmen,80481,124090
28006,Matthieu,Male,58,102 W 16th St,Indianapolis,IN,46202,US,S,1,0,Sales,30899,11232
68393,Sara,Male,44,2209 S Cicero Ave,Cicero,IL,60804,US,M,2,0,,36314,82733
42303,David,Male,32,1100 W Golf Rd,Hoffman Estates,IL,60169,US,S,1,0,High skill tech,16303,36916
19419,Hannah,Male,33,2454 N Lebanon St,Lebanon,IN,46052,US,,,0,,30169,64310
60093,Menny,Female,38,1125 N Green River Rd,Evansville,IN,47715,US,M,4,2,Laborers,95347,62086
76117,Walter,Male,35,1830 Rosemont Ave,Frederick,MD,21702,US,M,2,0,Medicine,28917,44562
32336,Christine,Male,47,210 S Seton Ave,Emmitsburg,MD,21727,US,M,2,,Laborers,37445,72443
43200,Zev,Female,32,11002 Nicholas Ln,Berlin,MD,21811,US,M,2,0,,108165,94824
9789,Brett,Female,41,1040 S 74th Plz,Omaha,NE,68114,US,M,2,0,Drivers,117831,64997
35739,Louise,Female,30,3050 Churchview Ave,Pittsburgh,PA,15227,US,M,2,0,Laborers,112298,3453
100988,Robert,Male,60,2860 S Bristol St,Santa Ana,CA,92704,US,M,3,1,Medicine,22403,67630
78426,Julian,Female,36,1345 E Putnam Ave,Old Greenwich,CT,6870,US,S,1,0,Managers,61430,24882
60870,Lucy,Male,46,356 W Putnam Ave,Greenwich,CT,6830,US,S,2,1,Sales,35812,1037
25531,Beth,Female,58,8911 Yates St,Westminster,CO,80031,US,M,4,2,,33672,59835
7880,Christine,Male,52,13053 Worldgate Dr,Herndon,VA,20170,US,M,2,0,,118494,108992
88304,Christine,Female,55,2837 Gallows Rd,Falls Church,VA,22042,US,S,2,1,Managers,13314,111925
55153,Ehren,Female,43,11253 Pines Blvd,Hollywood,FL,33026,US,D,1,0,Security,53465,7418
72204,Ruty,Male,24,1512 Clarendon Blvd,Arlington,VA,22209,US,M,4,2,Sales,58424,9134
7159,Kappie,Female,24,1940 SE 58th Ave,Ocala,FL,34480,US,,2,0,Security,23897,126995
37224,Arsen,Male,25,3410 S Hydraulic St,Wichita,KS,67216,US,M,2,0,Cooking,64771,71456
6894,Lysa,Female,40,610 W Oklahoma Ave,Ulysses,KS,67880,US,M,2,0,IT,105910,29574
88038,L.A.,Female,31,1301 E 1st St,Pratt,KS,67124,US,M,2,0,Laborers,6263,36873
120011,Candy,Female,31,11932 S Strang Line Rd,Olathe,KS,66062,US,M,4,2,High skill tech,63196,22379
98052,Evelyn,Male,26,720 Main St,Neodesha,KS,66757,US,M,3,1,Medicine,111552,114635
128984,Rosa,Female,52,3806 N Monroe St,Tallahassee,FL,32303,US,D,3,2,,90123,99271
84774,Jesse,Female,25,3073 Crawfordville Hwy,Crawfordville,FL,32327,US,M,3,1,,3389,61850
69358,Harmon,Female,40,201 Reid St,Palatka,FL,32177,US,M,2,0,Laborers,30283,87001
66338,Tom,Female,42,2410 Apalachee Pkwy,Tallahassee,FL,32301,US,M,3,1,Drivers,42302,27818
408,Tamara,Female,31,2401 Mill Creek Ln,Tallahassee,FL,32308,US,M,2,0,,31774,105640
54566,Cristie,Female,43,2820 E Colonial Dr,Orlando,FL,32803,US,M,2,0,Laborers,86158,109971
70576,Anastasia,Male,57,7101 W Colonial Dr,Orlando,FL,32818,US,M,3,1,Laborers,92163,104797
70236,Ben,Male,30,4074 N Mall Ave,Fayetteville,AR,72703,US,S,1,0,,97291,15321
22909,Jennifer,Male,23,1444 N Kingshighway Blvd,Saint Louis,MO,63113,US,M,2,0,,101015,108709
96609,Brooke & Terry,Male,53,1040 S Raymond Ave,Fullerton,CA,92831,US,M,3,1,Drivers,39773,38993
84781,Aurelio,Male,44,801 S Ponce De Leon Blvd,Saint Augustine,FL,32084,US,M,4,2,Medicine,85509,105711
100336,Gabor,Male,48,240 A1a N,Ponte Vedra Beach,FL,32082,US,M,2,0,Sales,127067,60756
105982,Elizabeth,,59,14205 Trinity Blvd,Fort Worth,TX,76155,US,M,2,0,,87418,92094
50277,Tangier,Female,33,5115 N 300 E,Whiteland,IN,46184,US,M,5,3,Laborers,29202,99154
120722,Linda,Female,60,2111 Farmerville Highway,Ruston,LA,71270,US,S,1,0,Laborers,6533,123949
126881,Ernesto,Male,42,200 E Cloud,Andover,KS,67002,US,M,2,0,Sales,48794,15735
24965,Leah,Male,44,704 Hwy 33 South,Cloquet,MN,55720,US,M,2,0,Cooking,36382,51608
66197,Jean & Gabriel,Male,50,6799 E Broad St,Columbus,OH,43213,US,S,1,0,Sales,90217,117172
96113,Brent,Male,54,6723 Airport Hwy,Holland,OH,43528,US,M,2,0,Core,108939,78761
67483,Brian,Male,29,6105 Saltsburg Rd,Verona,PA,15147,US,M,2,0,Sales,128019,38577
73479,Kamaya,,59,611 St James Avenue,Goose Creek,SC,29445,US,M,2,0,Core,10071,100188
12632,Mark,Female,37,5711 Maxtown Rd,Westerville,OH,43082,US,M,4,2,Security,5285,61997
57387,Karen,Female,55,5158 Hwy 70,Morehead City,NC,28557,US,M,2,0,Managers,12882,46548
6534,Roxanne,Male,53,4310 Union Deposit Rd,Harrisburg,PA,17111,US,M,2,0,Laborers,53806,103100
102668,Arielle,Male,31,4310 Union Deposit Rd,Harrisburg,PA,17111,US,M,2,0,Managers,88131,51030
34710,Celin,Male,49,428 Beall Avenue,Wooster,OH,44691,US,M,3,1,Accountants,46624,118291
104713,Geraldine,Female,28,401 Robert St N,Saint Paul,MN,55101,US,M,4,2,Laborers,1832,57702
14787,Laura,Female,47,2812 W 26th St,Erie,PA,16506,US,M,3,1,,64856,25487
119874,Aqila,Female,31,1748 E Isaacs Ave,Walla Walla,WA,99362,US,M,4,2,Laborers,31797,45630
45527,Eric,Male,49,7441 S Hosmer St,Tacoma,WA,98408,US,M,2,0,Sales,26532,1904
23970,Ron,Male,59,1426 Bickford Ave,Snohomish,WA,98290,US,M,4,2,Sales,109406,117987
80331,Lancelot,Female,34,14893 4th Ave SW,Seattle,WA,98166,US,M,5,3,Laborers,65677,105833
25682,Liam,Female,43,2021 Rainier Ave S,Seattle,WA,98144,US,M,3,1,,41782,68424
14560,Henry,Female,38,3003 Ocean Beach Hwy,Longview,WA,98632,US,S,1,0,,91291,3661
112391,Elena,Female,41,2461 S Maiers Rd,Moses Lake,WA,98837,US,M,2,0,Core,24910,15499
124711,Donna,Male,44,4830 Yelm Hwy SE,Lacey,WA,98503,US,M,2,0,Sales,63303,79890
1896,Jessica,Female,31,1306 Basin St SW,Ephrata,WA,98823,US,,2,0,Drivers,51501,112691
89848,Zachary,Female,35,1306 Basin St SW,Ephrata,WA,98823,US,M,4,2,,1173,6482
105539,,Male,37,129 Kirkland Rd,Chehalis,WA,98532,US,M,3,1,,6093,107095
62398,Marjorie,Female,58,5754 Santa Teresa Blvd,San Jose,CA,95123,US,M,3,1,Security,61108,28634
61386,Alonzo,Male,24,1391 N Bridge St,Chillicothe,OH,45601,US,S,1,0,Laborers,41728,10019
95491,Abigail,Male,35,6220 East Fwy,Houston,TX,77020,US,D,1,0,Accountants,128832,58165
27775,Mark,Female,33,9519 Westheimer Rd,Houston,TX,77063,US,M,3,1,Security,4210,103754
85022,Thomas,,40,7406 Fondren Rd,Houston,TX,77074,US,M,3,1,Sales,79533,39502
25778,Dee,Male,46,7406 Fondren Rd,Houston,TX,77074,US,,2,0,Cleaning,121250,18948
109225,King,Male,41,8404 Highway 6 S,Houston,TX,77083,US,M,2,0,,128771,125871
71928,Vida,Male,33,151 E Main St,Mabank,TX,75156,US,M,2,0,,114888,91387
62473,Bobi,Male,35,101 N Kaufman St,Ennis,TX,75119,US,W,1,0,,39939,8806
113983,Jenny,Male,57,1135 N Yarbrough Dr,El Paso,TX,79925,US,M,3,1,Managers,111162,33475
28690,Chantille & Linda,Male,40,6085 Montana Ave,El Paso,TX,79925,US,S,1,0,Accountants,66093,27503
128718,Gya,Male,36,10115 Rushing Rd,El Paso,TX,79924,US,W,1,0,,31621,109890
78035,Jorion,Male,47,7300 S Cockrell Hill Rd,Dallas,TX,75236,US,W,1,0,,106038,63783
97863,Raymond,Female,50,3020 W Mockingbird Ln,Dallas,TX,75235,US,M,2,0,Laborers,69206,64154
84867,Enyinne,Male,51,3629 Forest Ln,Dallas,TX,75234,US,M,2,0,Core,3915,17665
47932,Enyinne,Female,41,3100 Boca Chica Blvd,Brownsville,TX,78521,US,M,2,0,Drivers,114894,86603
119302,Ty,Male,38,713 N Bell Blvd,Cedar Park,TX,78613,US,M,3,,High skill tech,19686,29337
76644,Jp,Male,39,3745 N Josey Ln,Carrollton,TX,75007,US,M,2,0,,62106,80649
8026,Diavanna,Female,25,1801 S State Highway 121,Bonham,TX,75418,US,S,1,0,,28183,21432
36504,Kristen & Corey,Female,43,1880 Metropolitan Pkwy SW,Atlanta,GA,30315,US,M,3,1,Low-skill Laborers,30874,42865
85490,Maxime,Male,33,1107 E Ennis Ave,Ennis,TX,75119,US,M,2,0,,125517,1474
6978,Matthew,Male,45,1107 E Ennis Ave,Ennis,TX,75119,US,W,2,1,Cleaning,122654,87581
93212,Adam,Male,58,1107 E Ennis Ave,Ennis,TX,75119,US,M,2,0,Core,103709,17358
84183,Olivier,Female,57,91 S Americas Ave,El Paso,TX,79907,US,,2,0,Sales,85263,18521
67968,Keiko & Ilya,Female,27,9159 Dyer St,El Paso,TX,79924,US,M,2,0,High skill tech,85938,326
45719,Harry,Male,25,6000 N Mesa St,El Paso,TX,79912,US,W,1,0,,71357,60630
109062,Enyinne,Male,38,1401 S Dumas Ave,Dumas,TX,79029,US,M,3,1,Medicine,20493,125383
114835,Rocio,Male,28,1955 S Buckner Blvd,Dallas,TX,75217,US,W,1,0,,37023,97482
100982,Enyinne,Male,33,2245 W Northwest Hwy,Dallas,TX,75220,US,M,2,0,,58354,85015
63793,Ange,Male,44,1810 Veterans Blvd,Del Rio,TX,78840,US,M,2,0,Cooking,44255,93271
53580,Karen,Female,57,11829 Abrams Rd,Dallas,TX,75243,US,W,1,0,,129243,25843
58033,Ana,Female,46,5530 Everhart Rd,Corpus Christi,TX,78411,US,M,3,1,Drivers,118495,128110
72620,Daveyjoe!,Male,57,1217 Waldron Rd,Corpus Christi,TX,78418,US,W,1,0,Laborers,21444,5176
60598,Majar,Male,42,1963 N Trade Days Blvd,Canton,TX,75103,US,M,2,,,94709,118363
115292,Rickey,Male,46,6105 Eastex Fwy,Beaumont,TX,77706,US,M,2,0,,65256,14742
96135,Buke,Male,39,7211 Burnet Rd,Austin,TX,78757,US,S,1,0,Sales,45712,97369
107633,Steven,Male,27,1595 Highway 23 NW,Suwanee,GA,30024,US,M,2,0,Core,61416,84290
79516,Tessa,Male,42,802 SE Oralabor Rd,Ankeny,IA,50021,US,M,2,0,Managers,86975,10932
29681,Michael,Male,58,1423 Somerset Ave,Taunton,MA,2780,US,M,6,4,High skill tech,25802,88869
24613,Gil,,42,2223 Lawrenceville Hwy,Decatur,GA,30033,US,M,2,0,Sales,13613,34270
81952,Michael,Male,48,8855 N County Road 25a,Piqua,OH,45356,US,S,1,0,Accountants,99700,84089
109154,Nicole,Female,57,725 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318,US,M,2,0,Laborers,123471,102253
2018,Brian,Male,52,3650 Riverside Dr,Macon,GA,31210,US,M,2,0,,103856,92031
22363,Daren,Female,54,6225 Zebulon Rd,Macon,GA,31210,US,S,1,0,,25667,50906
54312,Megan,Female,55,1123 N 3rd Ave,Chatsworth,GA,30705,US,M,3,1,Laborers,122023,67342
13977,Mark,Female,46,114 Commerce Avenue,LaGrange,GA,30240,US,S,1,,,35105,19453
4849,Michelle,Female,48,256 Bobby Jones Expressway,Augusta,GA,30907,US,S,1,0,Drivers,129246,110411
78821,Lucie,Male,25,126 N 6th St,Forest City,IA,50436,US,D,1,0,,39225,30697
19409,Vida,Male,38,431 N 62nd St,Philadelphia,PA,19151,US,S,1,0,,96812,114688
1491,Sam,Male,46,6630 N Durango Dr,Las Vegas,NV,89149,US,M,2,0,Sales,103810,114353
91845,Justin,Female,48,1735 W Craig Rd,North Las Vegas,NV,89032,US,M,5,3,Managers,55964,115535
92791,Martine,Male,43,7470 Las Vegas Blvd S,Las Vegas,NV,89123,US,W,1,0,,31062,121046
38522,Molly,Male,52,2288 S Nellis Blvd,Las Vegas,NV,89104,US,M,2,0,Core,15959,23473
24309,Abby,Female,27,7017 Spring Mountain Rd,Las Vegas,NV,89117,US,S,1,0,Laborers,57723,5711
70599,Randy,Male,29,1980 S Rainbow Blvd,Las Vegas,NV,89146,US,M,3,1,,28175,97242
55386,Moses,Male,49,1623 Main St,Agawam,MA,1001,US,M,2,0,,28767,40254
52337,Rebecca,Male,30,7351 Assateague Dr,Jessup,MD,20794,US,M,3,1,HR,103113,50374
58253,Naima,Male,50,7351 Assateague Dr,Jessup,MD,20794,US,M,2,0,Managers,39398,26414
86750,Tilia,Male,58,1400 O St,Lincoln,NE,68508-3807,US,S,3,2,,46646,91676
50911,Irene,Male,44,205 N Hiatus Rd,Hollywood,FL,33026,US,S,1,0,,73028,122166
105702,Lisa,Male,52,225 N Michigan Ave,Chicago,IL,60601,US,M,2,0,Medicine,129691,58298
61818,Omar,Female,44,10701 E Washington St,Indianapolis,IN,46229,US,M,3,1,Drivers,93979,9578
95500,Jason,Male,27,4240 Venture Dr,Peru,IL,61354,US,M,2,0,,38366,22328
36435,Tov,Female,35,7561 E State St,Rockford,IL,61108,US,M,2,0,Laborers,18565,17175
79734,Natasha,Male,31,1580 Wabash Ave,Springfield,IL,62704,US,M,2,0,Sales,108232,51154
71907,Jordan,Male,31,194 Main St,Woonsocket,RI,2895,US,S,1,0,Accountants,71674,13349
97307,Kiki,Female,52,254 N Broadway,Salem,NH,3079,US,M,2,,,29008,122180
51029,Jon,Female,44,518 Us Route 1,Kittery,ME,3904,US,M,2,0,Core,12007,45885
34313,Lee,Male,28,6910 Fayetteville Rd Ste 228,Durham,NC,27713,US,S,1,0,Managers,69039,28549
95908,Habib,Male,41,2498 S Figueroa St,Los Angeles,CA,90007,US,M,2,0,,90721,127197
17612,Romi,Male,54,4543 E Kings Canyon Rd,Fresno,CA,93702,US,M,3,1,,36833,29918
91370,Jonathan,Female,46,2581 E Vineyard Ave,Oxnard,CA,93036,US,M,2,,Managers,56524,125819
56813,Angelo,Male,48,548 S State College Blvd,Anaheim,CA,92806,US,S,1,0,Core,82816,107158
91908,Jenn,Female,31,469 Magnolia Ave,Corona,CA,92879,US,M,4,2,Laborers,71521,60542
92527,Cat,Male,42,900 Houston Northcutt Blvd,Mount Pleasant,SC,29464,US,M,2,0,Sales,120943,8430
58544,Cynthia And Froebel,Male,40,6679 Falls of Neuse Rd,Raleigh,NC,27615,US,M,2,0,,124317,47942
54336,Jullien,Female,56,2801 Guess Rd,Durham,NC,27705,US,M,2,0,Drivers,16679,97711
114069,Charlotte & Aaron,Female,45,2801 Guess Rd,Durham,NC,27705,US,M,2,0,,107408,69483
22676,Ivey,Male,53,7141 S Eastern Ave,Las Vegas,NV,89119,US,M,2,0,Cooking,10038,25864
50358,Amanda,Female,31,17200 Saticoy St,Van Nuys,CA,91406,US,M,3,1,Laborers,58260,51899
8408,Tabita,Female,42,6140 S Gun Club Rd,Aurora,CO,80016,US,M,3,1,Cooking,22771,75433
35769,Vida,Male,51,1566 Larkin Ave,Elgin,IL,60123,US,M,3,1,Laborers,65041,107236
42679,Tee,Male,52,14221 E Cedar Ave,Aurora,CO,80012,US,M,2,0,,11251,98933
57490,Milena,Male,48,1648 Decoto Rd,Union City,CA,94587,US,M,3,1,Low-skill Laborers,66761,69099
43974,Victoria,Female,28,1838 E Avenue J,Lancaster,CA,93535,US,M,4,2,Laborers,91556,81188
92016,Andrea,Female,34,1610 N 75th Ave,Phoenix,AZ,85035,US,M,2,0,,117368,70485
104863,Ari,Male,50,1221 E Fry Blvd,Sierra Vista,AZ,85635,US,M,4,2,,126795,107811
11993,Nikhil,Male,46,2184 Warrensville Center Rd,Cleveland,OH,44118,US,M,3,1,Core,63434,97394
81354,Will And Jo,Female,54,1006 Airport Blvd,Morrisville,NC,27560,US,S,1,0,Laborers,46069,32765
45486,Manuel,Male,43,4403 Cleveland Ave NW,Canton,OH,44709,US,M,2,,,66593,111357
48595,Mari,Male,55,95 N Main St,Springboro,OH,45066,US,M,3,1,Security,101376,105273
17657,Kris,Male,47,522 E Vine Ave,West Covina,CA,91790,US,M,4,2,,22366,45996
54905,Alex,Female,43,875 Johnston Pkwy,Kenly,NC,27542,US,S,1,0,Drivers,82420,93388
31194,Leonice,Male,45,29835 Us Highway 19 N,Clearwater,FL,33761,US,M,3,1,Laborers,122232,120844
80566,Stephanie,Female,46,246 Long Hollow Pike,Goodlettsville,TN,37072,US,M,3,1,,36313,62893
110750,Valerie,Male,39,131 Highway 641 N,Camden,TN,38320,US,M,4,2,Sales,121310,129291
104994,Randy,Male,26,2507 Ocoee St N,Cleveland,TN,37312,US,S,1,0,,28123,92799
115021,Brennan,Male,40,720 E Main Blvd,Church Hill,TN,37642,US,M,2,0,,96888,68071
75783,Malik,Female,48,1327 N Germantown Pkwy,Memphis,TN,38108,US,M,2,0,Managers,129303,83694
34660,Terri,Male,53,113 N Earle St,Walhalla,SC,29691,US,M,2,0,Laborers,4971,25051
37772,Brinton,Male,40,429 E Main St,Liberty,SC,29657,US,D,1,0,Medicine,112351,78746
1409,Tommy,Male,54,3808 Boiling Springs Rd,Boiling Springs,SC,29316,US,M,2,0,Laborers,78737,17893
66794,Jessica,Female,46,5362 Sunset Blvd,Lexington,SC,29072,US,S,1,0,,65829,105092
31892,Anna,,47,55 Mathews Dr,Hilton Head Island,SC,29926,US,M,2,0,High skill tech,102483,20460
108887,Alisha,Male,50,9637 SW Washington Square Rd,Portland,OR,97223,US,M,2,0,,27312,81737
108467,Kevin,Female,59,4107 S Yale Ave,Tulsa,OK,74135,US,M,2,0,High skill tech,92838,42868
80214,Karen,Female,44,486 Great Northern Mall,North Olmsted,OH,44070,US,M,2,0,Security,37861,17423
58312,Andrew And Stine,Female,42,1201 W Linden St,Allentown,PA,18102,US,M,2,0,Security,39861,118837
63935,Madeleine,Male,52,20649 Rustic Dr,Castro Valley,CA,94546,US,M,2,0,Cooking,100925,122733
119036,Bertte,Male,30,2150 White St,York,PA,17404,US,M,5,3,,52548,60498
92774,Matthew,Female,46,2200 Waterbury Rd,Cheshire,CT,6410,US,M,2,0,,15275,6092
66236,Jed,Male,45,505 Kalihi St,Honolulu,HI,96819,US,,5,3,High skill tech,81632,103586
